pruning_thresh,quality,technique,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.15,80,1,181,9.934880256652832,4.5583038330078125,1.0273919999599457,0.028672000393271446,15.118464469909668,4.058656215667725,0.05344000086188316,34.57843017578125
0.15,80,1,182,9.907936096191406,4.521632194519043,1.1458879709243774,0.028672000393271446,16.621599197387695,3.992703914642334,0.07817599922418594,35.24272155761719
0.15,80,1,183,9.943231582641602,4.48144006729126,1.1933440268039703,0.029152000322937965,16.245695114135742,4.007264137268066,0.055296000093221664,35.07353591918945
0.15,80,1,184,9.926912307739258,4.544127941131592,1.2167360037565231,0.027648000046610832,17.831424713134766,4.34006404876709,0.05344000086188316,37.04163360595703
0.15,80,1,185,9.952927589416504,4.593120098114014,1.257856011390686,0.029184000566601753,16.060928344726562,4.373568058013916,0.05552000179886818,35.54243087768555
0.15,80,1,186,9.962400436401367,4.559423923492432,1.2889919877052307,0.028704000636935234,18.154943466186523,4.315423965454102,0.08089599758386612,37.68851089477539
0.15,80,1,187,9.945728302001953,4.500607967376709,1.3258560001850128,0.028736000880599022,19.263839721679688,4.560704231262207,0.055296000093221664,39.227359771728516
0.15,80,1,188,9.93990421295166,4.630335807800293,1.4297280013561249,0.028543999418616295,18.284191131591797,4.758336067199707,0.05539200082421303,38.670654296875
0.15,80,1,189,9.99232006072998,4.471136093139648,1.553119957447052,0.028672000393271446,18.023807525634766,4.528575897216797,0.05427199974656105,39.21753692626953
0.15,80,1,190,9.928959846496582,4.559232234954834,1.3604480028152466,0.02953599952161312,17.783647537231445,4.346015930175781,0.05548800155520439,37.280128479003906
0.15,80,1,191,9.92089557647705,4.522240161895752,1.3275839537382126,0.02796800062060356,16.867263793945312,4.3836798667907715,0.05369599908590317,36.36640167236328
0.15,80,1,192,9.907615661621094,4.608736038208008,1.3545280247926712,0.028351999819278717,17.214208602905273,4.27020788192749,0.05443200096487999,36.89148712158203
0.15,80,1,193,9.948479652404785,4.514624118804932,1.3237119764089584,0.02969600073993206,15.812064170837402,4.0294718742370605,0.055776000022888184,35.031455993652344
0.15,80,1,194,9.89299201965332,4.4567999839782715,1.158943995833397,0.048128001391887665,15.860671997070312,4.008255958557129,0.08806400001049042,34.61529541015625
0.15,80,1,195,9.89516830444336,4.536863803863525,1.3546240031719208,0.028672000393271446,16.561664581298828,4.605088233947754,0.05427199974656105,35.99795150756836
0.15,80,1,196,9.892671585083008,4.509215831756592,1.2124160081148148,0.042080000042915344,16.2508487701416,4.234752178192139,0.06838399916887283,35.256351470947266
0.15,80,1,197,9.988639831542969,4.51580810546875,1.2598400712013245,0.05548800155520439,16.44313621520996,4.116991996765137,0.08163200318813324,35.76243209838867
0.15,80,1,198,9.906559944152832,4.517568111419678,1.1083200126886368,0.029120000079274178,17.50271987915039,6.95363187789917,0.05564799904823303,40.009952545166016
0.15,80,1,199,9.933792114257812,4.5002241134643555,1.3728319853544235,0.029343999922275543,16.186559677124023,4.606527805328369,0.056095998734235764,35.951934814453125
0.15,80,1,200,9.925375938415527,4.694015979766846,1.3600960075855255,0.029055999591946602,17.356639862060547,4.546527862548828,0.05632000043988228,37.1058235168457
