video_name,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b607dd6a-1d8f33b9,60,24402.69,920.0212355701362,0.022793935611844063,0.05930464342236519,0.023755792528390884,0.004555544815957546,0.047238532453775406,0.18212109804153442,0.019108004868030548,0.031012767925858498,0.010224089957773685,0.059399038553237915,0.19230769574642181
b607dd6a-1d8f33b9,70,29006.67,1100.1641700673586,0.025641998276114464,0.062131691724061966,0.02545998804271221,0.004849712364375591,0.0519048348069191,0.20968018472194672,0.017945997416973114,0.031783126294612885,0.009899977594614029,0.05869951844215393,0.2230769246816635
b607dd6a-1d8f33b9,80,36736.38,1403.6282825591682,0.026264630258083344,0.06335081905126572,0.026327461004257202,0.0071604298427701,0.05046917125582695,0.23781883716583252,0.01794254593551159,0.032883886247873306,0.011366847902536392,0.05939182639122009,0.2589743733406067
b607dd6a-1d8f33b9,90,55068.61,2067.9652748293433,0.02699914574623108,0.06567803770303726,0.025933556258678436,0.0071146828122437,0.051114145666360855,0.2807295322418213,0.017920980229973793,0.03400103375315666,0.01094667986035347,0.0606105774641037,0.30512821674346924
b607dd6a-1d8f33b9,100,192546.45,7632.395516972374,0.030112149193882942,0.06918754428625107,0.03004436567425728,0.008717927150428295,0.05421264097094536,0.358793169260025,0.019791236147284508,0.03728605806827545,0.014315460808575153,0.06268750131130219,0.41025641560554504
b5f9cb1e-c84e2ce9,60,29455.02,335.28417737793717,0.03421329706907272,0.06161057949066162,0.04154910519719124,0.0026404387317597866,0.07400023937225342,0.2597845196723938,0.034440767019987106,0.03895653039216995,0.0034122816286981106,0.09332688897848129,0.2630952298641205
b5f9cb1e-c84e2ce9,70,35079.08,411.79426125190236,0.03697177767753601,0.06562566012144089,0.04137706011533737,0.003386672120541334,0.08144291490316391,0.27147942781448364,0.03693656995892525,0.04216179624199867,0.004296598955988884,0.10011057555675507,0.273099809885025
b5f9cb1e-c84e2ce9,80,44288.84,536.5386420380177,0.03881490230560303,0.06856775283813477,0.047897372394800186,0.002564591122791171,0.09436926990747452,0.26542070508003235,0.03810780122876167,0.04318663105368614,0.0028093894943594933,0.11218947917222977,0.2686355412006378
b5f9cb1e-c84e2ce9,90,65367.75,1018.5903236826865,0.0420708991587162,0.07488168776035309,0.04676608741283417,0.0030647984240204096,0.1035304144024849,0.27852171659469604,0.043441928923130035,0.04927526414394379,0.003550886642187834,0.13365969061851501,0.27864012122154236
b5f9cb1e-c84e2ce9,100,209827.04,6397.476231952723,0.03643837943673134,0.06836297363042831,0.03433704376220703,0.0035963868722319603,0.09147319942712784,0.25992029905319214,0.038173042237758636,0.044884756207466125,0.004697662312537432,0.12376650422811508,0.26341575384140015
